support,itemsets,length
0.005052943258987481,"frozenset({'lunch bag  black skull.', 'jumbo shopper vintage red paisley', 'jumbo storage bag skulls'})",3
0.005310418074732065,"frozenset({'jumbo shopper vintage red paisley', 'jumbo storage bag skulls', 'recycling bag retrospot'})",3
0.006372501689678478,"frozenset({'lunch bag  black skull.', 'jumbo shopper vintage red paisley', 'jumbo storage bag suki'})",3
0.006726529561327283,"frozenset({'jumbo shopper vintage red paisley', 'lunch bag cars blue', 'jumbo storage bag suki'})",3
0.00556789289047665,"frozenset({'jumbo shopper vintage red paisley', 'lunch bag red retrospot', 'jumbo storage bag suki'})",3
0.0051173119629236265,"frozenset({'lunch bag spaceboy design', 'jumbo shopper vintage red paisley', 'jumbo storage bag suki'})",3
0.005020758907019407,"frozenset({'lunch bag suki  design', 'jumbo shopper vintage red paisley', 'jumbo storage bag suki'})",3
0.006662160857391137,"frozenset({'jumbo shopper vintage red paisley', 'jumbo storage bag suki', 'lunch bag woodland'})",3
0.008496668919571305,"frozenset({'jumbo shopper vintage red paisley', 'jumbo storage bag suki', 'recycling bag retrospot'})",3
0.005503524186540504,"frozenset({'jumbo shopper vintage red paisley', 'red toadstool led night light', 'jumbo storage bag suki'})",3
0.005728814650317016,"frozenset({'jumbo shopper vintage red paisley', 'jumbo storage bag suki', 'regency cakestand 3 tier'})",3
0.0071771104888803065,"frozenset({'white hanging heart t-light holder', 'jumbo shopper vintage red paisley', 'jumbo storage bag suki'})",3
0.0051173119629236265,"frozenset({'jumbo shopper vintage red paisley', 'wooden picture frame white finish', 'jumbo storage bag suki'})",3
0.005278233722763992,"frozenset({'lunch bag  black skull.', 'jumbo shopper vintage red paisley', 'lunch bag cars blue'})",3
0.0050851276109555536,"frozenset({'lunch bag  black skull.', 'jumbo shopper vintage red paisley', 'lunch bag woodland'})",3
0.005213865018827846,"frozenset({'jumbo shopper vintage red paisley', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.005374786778668212,"frozenset({'jumbo shopper vintage red paisley', 'white hanging heart t-light holder', 'recycling bag retrospot'})",3
0.005406971130636285,"frozenset({'strawberry charlotte bag', 'woodland charlotte bag', 'jumbo shopper vintage red paisley'})",3
0.008303562807762866,"frozenset({'lunch bag  black skull.', 'jumbo storage bag suki', 'jumbo storage bag skulls'})",3
0.005825367706221235,"frozenset({'jumbo storage bag suki', 'jumbo storage bag skulls', 'lunch bag cars blue'})",3
0.005889736410157382,"frozenset({'jumbo storage bag suki', 'jumbo storage bag skulls', 'lunch bag woodland'})",3
0.006243764281806186,"frozenset({'jumbo storage bag suki', 'jumbo storage bag skulls', 'recycling bag retrospot'})",3
0.006404686041646551,"frozenset({'white hanging heart t-light holder', 'jumbo storage bag suki', 'jumbo storage bag skulls'})",3
0.006565607801486917,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'jumbo storage bag skulls'})",3
0.005342602426700138,"frozenset({'lunch bag  black skull.', 'lunch bag pink polkadot', 'jumbo storage bag skulls'})",3
0.005632261594412796,"frozenset({'lunch bag  black skull.', 'lunch bag red retrospot', 'jumbo storage bag skulls'})",3
0.005342602426700138,"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.', 'jumbo storage bag skulls'})",3
0.0059541051140935275,"frozenset({'lunch bag  black skull.', 'jumbo storage bag skulls', 'lunch bag woodland'})",3
0.00804608799201828,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'jumbo storage bag suki'})",3
0.005406971130636285,"frozenset({'lunch bag  black skull.', 'lunch bag pink polkadot', 'jumbo storage bag suki'})",3
0.006501239097550771,"frozenset({'lunch bag  black skull.', 'lunch bag red retrospot', 'jumbo storage bag suki'})",3
0.00669434520935921,"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.', 'jumbo storage bag suki'})",3
0.005600077242444723,"frozenset({'lunch bag suki  design', 'lunch bag  black skull.', 'jumbo storage bag suki'})",3
0.007273663544784526,"frozenset({'lunch bag  black skull.', 'jumbo storage bag suki', 'lunch bag woodland'})",3
0.0051173119629236265,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'jumbo storage bag suki'})",3
0.005857552058189309,"frozenset({'lunch bag  black skull.', 'jumbo storage bag suki', 'white hanging heart t-light holder'})",3
0.005503524186540504,"frozenset({'lunch bag  black skull.', 'woodland charlotte bag', 'jumbo storage bag suki'})",3
0.005374786778668212,"frozenset({'lunch bag cars blue', 'lunch bag red retrospot', 'jumbo storage bag suki'})",3
0.006147211225901966,"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'jumbo storage bag suki'})",3
0.005342602426700138,"frozenset({'lunch bag suki  design', 'lunch bag cars blue', 'jumbo storage bag suki'})",3
0.007112741784944161,"frozenset({'lunch bag cars blue', 'jumbo storage bag suki', 'lunch bag woodland'})",3
0.005020758907019407,"frozenset({'white hanging heart t-light holder', 'lunch bag cars blue', 'jumbo storage bag suki'})",3
0.006211579929838113,"frozenset({'lunch bag pink polkadot', 'lunch bag red retrospot', 'jumbo storage bag suki'})",3
0.0050851276109555536,"frozenset({'red retrospot charlotte bag', 'lunch bag red retrospot', 'jumbo storage bag suki'})",3
0.006050658169997747,"frozenset({'lunch bag spaceboy design', 'jumbo storage bag suki', 'lunch bag woodland'})",3
0.005278233722763992,"frozenset({'white hanging heart t-light holder', 'jumbo storage bag suki', 'lunch bag woodland'})",3
0.005825367706221235,"frozenset({'woodland charlotte bag', 'jumbo storage bag suki', 'lunch bag woodland'})",3
0.005246049370795919,"frozenset({'natural slate heart chalkboard', 'jumbo storage bag suki', 'white hanging heart t-light holder'})",3
0.0050851276109555536,"frozenset({'red toadstool led night light', 'jumbo storage bag suki', 'recycling bag retrospot'})",3
0.006533423449518844,"frozenset({'white hanging heart t-light holder', 'jumbo storage bag suki', 'recycling bag retrospot'})",3
0.005020758907019407,"frozenset({'woodland charlotte bag', 'jumbo storage bag suki', 'recycling bag retrospot'})",3
0.005857552058189309,"frozenset({'strawberry charlotte bag', 'red retrospot charlotte bag', 'jumbo storage bag suki'})",3
0.0059219207621254545,"frozenset({'woodland charlotte bag', 'red retrospot charlotte bag', 'jumbo storage bag suki'})",3
0.005374786778668212,"frozenset({'white hanging heart t-light holder', 'red toadstool led night light', 'jumbo storage bag suki'})",3
0.0051173119629236265,"frozenset({'white hanging heart t-light holder', 'jumbo storage bag suki', 'regency cakestand 3 tier'})",3
0.006050658169997747,"frozenset({'strawberry ceramic trinket box', 'sweetheart ceramic trinket box', 'jumbo storage bag suki'})",3
0.005889736410157382,"frozenset({'strawberry ceramic trinket box', 'jumbo storage bag suki', 'white hanging heart t-light holder'})",3
0.005503524186540504,"frozenset({'white hanging heart t-light holder', 'strawberry charlotte bag', 'jumbo storage bag suki'})",3
0.0071771104888803065,"frozenset({'strawberry charlotte bag', 'woodland charlotte bag', 'jumbo storage bag suki'})",3
0.005020758907019407,"frozenset({'white hanging heart t-light holder', 'wooden picture frame white finish', 'jumbo storage bag suki'})",3
0.005632261594412796,"frozenset({'white hanging heart t-light holder', 'woodland charlotte bag', 'jumbo storage bag suki'})",3
0.005889736410157382,"frozenset({'love building block word', 'red hanging heart t-light holder', 'white hanging heart t-light holder'})",3
0.005181680666859772,"frozenset({'love building block word', 'wooden picture frame white finish', 'wooden frame antique white'})",3
0.011393260596697886,"frozenset({'lunch bag  black skull.', 'lunch bag pink polkadot', 'lunch bag cars blue'})",3
0.012101316339995494,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'lunch bag red retrospot'})",3
0.005760999002285089,"frozenset({'lunch bag  black skull.', 'lunch bag red spotty', 'lunch bag cars blue'})",3
0.014482958385632905,"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'lunch bag  black skull.'})",3
0.007338032248720672,"frozenset({'lunch bag suki  design', 'lunch bag  black skull.', 'lunch bag cars blue'})",3
0.015126645424994367,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.005439155482604358,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'pack of 72 retrospot cake cases'})",3
0.006243764281806186,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'pack of 72 skull cake cases'})",3
0.007080557432976087,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'red retrospot charlotte bag'})",3
0.005632261594412796,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'regency cakestand 3 tier'})",3
0.0051173119629236265,"frozenset({'strawberry ceramic trinket box', 'lunch bag cars blue', 'lunch bag  black skull.'})",3
0.00823919410382672,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'lunch bag cars blue'})",3
0.007241479192816452,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'white hanging heart t-light holder'})",3
0.008078272343986354,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue', 'woodland charlotte bag'})",3
0.013678349586431077,"frozenset({'lunch bag  black skull.', 'lunch bag pink polkadot', 'lunch bag red retrospot'})",3
0.009880596054198448,"frozenset({'lunch bag spaceboy design', 'lunch bag pink polkadot', 'lunch bag  black skull.'})",3
0.009397830774677351,"frozenset({'lunch bag  black skull.', 'lunch bag pink polkadot', 'lunch bag woodland'})",3
0.00617939557787004,"frozenset({'lunch bag  black skull.', 'lunch bag pink polkadot', 'red retrospot charlotte bag'})",3
0.005246049370795919,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'lunch bag pink polkadot'})",3
0.005181680666859772,"frozenset({'lunch bag  black skull.', 'lunch bag pink polkadot', 'white hanging heart t-light holder'})",3
0.011715104116378617,"frozenset({'lunch bag spaceboy design', 'lunch bag red retrospot', 'lunch bag  black skull.'})",3
0.01123233883685752,"frozenset({'lunch bag  black skull.', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.007048373081008014,"frozenset({'lunch bag  black skull.', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.0051494963148916995,"frozenset({'lunch bag  black skull.', 'lunch bag red retrospot', 'pack of 72 skull cake cases'})",3
0.005213865018827846,"frozenset({'lunch bag  black skull.', 'party bunting', 'lunch bag red retrospot'})",3
0.008078272343986354,"frozenset({'lunch bag  black skull.', 'red retrospot charlotte bag', 'lunch bag red retrospot'})",3
0.005310418074732065,"frozenset({'lunch bag  black skull.', 'lunch bag red retrospot', 'regency cakestand 3 tier'})",3
0.006629976505423063,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'lunch bag red retrospot'})",3
0.0059862894660616004,"frozenset({'lunch bag  black skull.', 'lunch bag red retrospot', 'white hanging heart t-light holder'})",3
0.006533423449518844,"frozenset({'woodland charlotte bag', 'lunch bag red retrospot', 'lunch bag  black skull.'})",3
0.0059862894660616004,"frozenset({'lunch bag spaceboy design', 'lunch bag red spotty', 'lunch bag  black skull.'})",3
0.0059219207621254545,"frozenset({'lunch bag suki  design', 'lunch bag  black skull.', 'lunch bag red spotty'})",3
0.00617939557787004,"frozenset({'lunch bag  black skull.', 'lunch bag red spotty', 'lunch bag woodland'})",3
0.008078272343986354,"frozenset({'lunch bag suki  design', 'lunch bag spaceboy design', 'lunch bag  black skull.'})",3
0.014418589681696759,"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.', 'lunch bag woodland'})",3
0.005374786778668212,"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.', 'pack of 72 retrospot cake cases'})",3
0.005857552058189309,"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.', 'pack of 72 skull cake cases'})",3
0.006887451321167648,"frozenset({'lunch bag spaceboy design', 'red retrospot charlotte bag', 'lunch bag  black skull.'})",3
0.005503524186540504,"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.', 'regency cakestand 3 tier'})",3
0.0071449261369122335,"frozenset({'lunch bag spaceboy design', 'strawberry charlotte bag', 'lunch bag  black skull.'})",3
0.006887451321167648,"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.', 'white hanging heart t-light holder'})",3
0.006823082617231502,"frozenset({'lunch bag spaceboy design', 'woodland charlotte bag', 'lunch bag  black skull.'})",3
0.007016188729039941,"frozenset({'lunch bag suki  design', 'lunch bag  black skull.', 'lunch bag woodland'})",3
0.005278233722763992,"frozenset({'lunch bag  black skull.', 'lunch bag woodland', 'pack of 72 retrospot cake cases'})",3
0.006533423449518844,"frozenset({'lunch bag  black skull.', 'pack of 72 skull cake cases', 'lunch bag woodland'})",3
0.006629976505423063,"frozenset({'lunch bag  black skull.', 'red retrospot charlotte bag', 'lunch bag woodland'})",3
0.005406971130636285,"frozenset({'lunch bag  black skull.', 'lunch bag woodland', 'regency cakestand 3 tier'})",3
0.005406971130636285,"frozenset({'lunch bag  black skull.', 'round snack boxes set of4 woodland', 'lunch bag woodland'})",3
0.008110456695954426,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'lunch bag woodland'})",3
0.007434585304624892,"frozenset({'lunch bag  black skull.', 'lunch bag woodland', 'white hanging heart t-light holder'})",3
0.008271378455794792,"frozenset({'lunch bag  black skull.', 'woodland charlotte bag', 'lunch bag woodland'})",3
0.006308132985742332,"frozenset({'lunch bag  black skull.', 'pack of 72 skull cake cases', 'pack of 72 retrospot cake cases'})",3
0.006308132985742332,"frozenset({'lunch bag  black skull.', 'red retrospot charlotte bag', 'pack of 72 retrospot cake cases'})",3
0.0051173119629236265,"frozenset({'lunch bag  black skull.', 'regency cakestand 3 tier', 'pack of 72 retrospot cake cases'})",3
0.0051494963148916995,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'pack of 72 retrospot cake cases'})",3
0.005310418074732065,"frozenset({'lunch bag  black skull.', 'woodland charlotte bag', 'pack of 72 retrospot cake cases'})",3
0.005246049370795919,"frozenset({'lunch bag  black skull.', 'woodland charlotte bag', 'pack of 72 skull cake cases'})",3
0.005181680666859772,"frozenset({'lunch bag  black skull.', 'party bunting', 'regency cakestand 3 tier'})",3
0.0050851276109555536,"frozenset({'lunch bag  black skull.', 'party bunting', 'woodland charlotte bag'})",3
0.005052943258987481,"frozenset({'lunch bag  black skull.', 'red retrospot charlotte bag', 'regency cakestand 3 tier'})",3
0.008271378455794792,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'red retrospot charlotte bag'})",3
0.00823919410382672,"frozenset({'woodland charlotte bag', 'red retrospot charlotte bag', 'lunch bag  black skull.'})",3
0.005020758907019407,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'regency cakestand 3 tier'})",3
0.005181680666859772,"frozenset({'lunch bag  black skull.', 'white hanging heart t-light holder', 'regency cakestand 3 tier'})",3
0.005760999002285089,"frozenset({'lunch bag  black skull.', 'woodland charlotte bag', 'regency cakestand 3 tier'})",3
0.005020758907019407,"frozenset({'strawberry ceramic trinket box', 'sweetheart ceramic trinket box', 'lunch bag  black skull.'})",3
0.0051173119629236265,"frozenset({'strawberry ceramic trinket box', 'lunch bag  black skull.', 'white hanging heart t-light holder'})",3
0.005020758907019407,"frozenset({'strawberry ceramic trinket box', 'woodland charlotte bag', 'lunch bag  black skull.'})",3
0.009301277718773133,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag', 'woodland charlotte bag'})",3
0.0050851276109555536,"frozenset({'lunch bag  black skull.', 'woodland charlotte bag', 'white hanging heart t-light holder'})",3
0.012101316339995494,"frozenset({'lunch bag pink polkadot', 'lunch bag cars blue', 'lunch bag red retrospot'})",3
0.009623121238453864,"frozenset({'lunch bag spaceboy design', 'lunch bag pink polkadot', 'lunch bag cars blue'})",3
0.008850696791220108,"frozenset({'lunch bag pink polkadot', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.005374786778668212,"frozenset({'lunch bag pink polkadot', 'lunch bag cars blue', 'red retrospot charlotte bag'})",3
0.01071738920536835,"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'lunch bag red retrospot'})",3
0.010459914389623765,"frozenset({'lunch bag cars blue', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.005439155482604358,"frozenset({'lunch bag cars blue', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.006662160857391137,"frozenset({'red retrospot charlotte bag', 'lunch bag red retrospot', 'lunch bag cars blue'})",3
0.005664445946380869,"frozenset({'strawberry charlotte bag', 'lunch bag cars blue', 'lunch bag red retrospot'})",3
0.0051494963148916995,"frozenset({'lunch bag cars blue', 'lunch bag red retrospot', 'white hanging heart t-light holder'})",3
0.005374786778668212,"frozenset({'woodland charlotte bag', 'lunch bag cars blue', 'lunch bag red retrospot'})",3
0.00608284252196582,"frozenset({'lunch bag suki  design', 'lunch bag red spotty', 'lunch bag cars blue'})",3
0.006662160857391137,"frozenset({'lunch bag red spotty', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.008400115863667085,"frozenset({'lunch bag suki  design', 'lunch bag spaceboy design', 'lunch bag cars blue'})",3
0.014225483569888321,"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.005889736410157382,"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'red retrospot charlotte bag'})",3
0.006823082617231502,"frozenset({'lunch bag spaceboy design', 'strawberry charlotte bag', 'lunch bag cars blue'})",3
0.006436870393614624,"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'white hanging heart t-light holder'})",3
0.0063403173377104055,"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'woodland charlotte bag'})",3
0.007273663544784526,"frozenset({'lunch bag suki  design', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.005213865018827846,"frozenset({'lunch bag cars blue', 'pack of 72 skull cake cases', 'lunch bag woodland'})",3
0.005374786778668212,"frozenset({'lunch bag cars blue', 'red retrospot charlotte bag', 'lunch bag woodland'})",3
0.007273663544784526,"frozenset({'strawberry charlotte bag', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.007338032248720672,"frozenset({'white hanging heart t-light holder', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.007402400952656818,"frozenset({'lunch bag cars blue', 'woodland charlotte bag', 'lunch bag woodland'})",3
0.0050851276109555536,"frozenset({'lunch bag cars blue', 'red retrospot charlotte bag', 'pack of 72 retrospot cake cases'})",3
0.007434585304624892,"frozenset({'strawberry charlotte bag', 'lunch bag cars blue', 'red retrospot charlotte bag'})",3
0.007080557432976087,"frozenset({'woodland charlotte bag', 'lunch bag cars blue', 'red retrospot charlotte bag'})",3
0.008496668919571305,"frozenset({'strawberry charlotte bag', 'lunch bag cars blue', 'woodland charlotte bag'})",3
0.010846126613240642,"frozenset({'lunch bag spaceboy design', 'lunch bag pink polkadot', 'lunch bag red retrospot'})",3
0.010749573557336424,"frozenset({'lunch bag pink polkadot', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.0059862894660616004,"frozenset({'lunch bag pink polkadot', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.006662160857391137,"frozenset({'lunch bag pink polkadot', 'red retrospot charlotte bag', 'lunch bag red retrospot'})",3
0.005439155482604358,"frozenset({'lunch bag pink polkadot', 'strawberry charlotte bag', 'lunch bag red retrospot'})",3
0.0059862894660616004,"frozenset({'lunch bag pink polkadot', 'lunch bag red retrospot', 'white hanging heart t-light holder'})",3
0.008882881143188182,"frozenset({'lunch bag spaceboy design', 'lunch bag pink polkadot', 'lunch bag woodland'})",3
0.005052943258987481,"frozenset({'lunch bag spaceboy design', 'lunch bag pink polkadot', 'red retrospot charlotte bag'})",3
0.006115026873933893,"frozenset({'lunch bag pink polkadot', 'strawberry charlotte bag', 'red retrospot charlotte bag'})",3
0.005600077242444723,"frozenset({'woodland charlotte bag', 'lunch bag pink polkadot', 'red retrospot charlotte bag'})",3
0.011328891892761738,"frozenset({'lunch bag spaceboy design', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.005728814650317016,"frozenset({'lunch bag spaceboy design', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.00608284252196582,"frozenset({'lunch bag spaceboy design', 'red retrospot charlotte bag', 'lunch bag red retrospot'})",3
0.005020758907019407,"frozenset({'lunch bag spaceboy design', 'strawberry charlotte bag', 'lunch bag red retrospot'})",3
0.0051494963148916995,"frozenset({'lunch bag spaceboy design', 'lunch bag red retrospot', 'white hanging heart t-light holder'})",3
0.005760999002285089,"frozenset({'lunch bag red retrospot', 'lunch bag woodland', 'pack of 72 retrospot cake cases'})",3
0.0067587139132953555,"frozenset({'red retrospot charlotte bag', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.00556789289047665,"frozenset({'strawberry charlotte bag', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.0050851276109555536,"frozenset({'white hanging heart t-light holder', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.006308132985742332,"frozenset({'woodland charlotte bag', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.006115026873933893,"frozenset({'lunch bag red retrospot', 'pack of 72 skull cake cases', 'pack of 72 retrospot cake cases'})",3
0.006501239097550771,"frozenset({'red retrospot charlotte bag', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.005503524186540504,"frozenset({'lunch bag red retrospot', 'regency cakestand 3 tier', 'pack of 72 retrospot cake cases'})",3
0.005246049370795919,"frozenset({'strawberry charlotte bag', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.005503524186540504,"frozenset({'woodland charlotte bag', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.008561037623507451,"frozenset({'strawberry charlotte bag', 'red retrospot charlotte bag', 'lunch bag red retrospot'})",3
0.008400115863667085,"frozenset({'woodland charlotte bag', 'red retrospot charlotte bag', 'lunch bag red retrospot'})",3
0.006951820025103795,"frozenset({'woodland charlotte bag', 'strawberry charlotte bag', 'lunch bag red retrospot'})",3
0.006565607801486917,"frozenset({'lunch bag suki  design', 'lunch bag spaceboy design', 'lunch bag red spotty'})",3
0.005406971130636285,"frozenset({'lunch bag spaceboy design', 'lunch bag red spotty', 'lunch bag woodland'})",3
0.0063403173377104055,"frozenset({'lunch bag suki  design', 'lunch bag red spotty', 'lunch bag woodland'})",3
0.007885166232177915,"frozenset({'lunch bag suki  design', 'lunch bag spaceboy design', 'lunch bag woodland'})",3
0.005310418074732065,"frozenset({'lunch bag spaceboy design', 'red retrospot charlotte bag', 'lunch bag woodland'})",3
0.005374786778668212,"frozenset({'lunch bag spaceboy design', 'round snack boxes set of4 woodland', 'lunch bag woodland'})",3
0.005278233722763992,"frozenset({'lunch bag spaceboy design', 'spaceboy lunch box', 'lunch bag woodland'})",3
0.006726529561327283,"frozenset({'lunch bag spaceboy design', 'strawberry charlotte bag', 'lunch bag woodland'})",3
0.006147211225901966,"frozenset({'lunch bag spaceboy design', 'lunch bag woodland', 'white hanging heart t-light holder'})",3
0.006790898265263429,"frozenset({'lunch bag spaceboy design', 'woodland charlotte bag', 'lunch bag woodland'})",3
0.005793183354253162,"frozenset({'lunch bag spaceboy design', 'plasters in tin woodland animals', 'plasters in tin spaceboy'})",3
0.006533423449518844,"frozenset({'lunch bag spaceboy design', 'strawberry charlotte bag', 'red retrospot charlotte bag'})",3
0.006147211225901966,"frozenset({'lunch bag spaceboy design', 'red retrospot charlotte bag', 'woodland charlotte bag'})",3
0.007209294840848379,"frozenset({'lunch bag spaceboy design', 'strawberry charlotte bag', 'woodland charlotte bag'})",3
0.0050851276109555536,"frozenset({'red retrospot charlotte bag', 'lunch bag woodland', 'pack of 72 retrospot cake cases'})",3
0.005020758907019407,"frozenset({'plasters in tin woodland animals', 'plasters in tin spaceboy', 'lunch bag woodland'})",3
0.006565607801486917,"frozenset({'strawberry charlotte bag', 'red retrospot charlotte bag', 'lunch bag woodland'})",3
0.007466769656592965,"frozenset({'woodland charlotte bag', 'red retrospot charlotte bag', 'lunch bag woodland'})",3
0.0050851276109555536,"frozenset({'woodland charlotte bag', 'lunch bag woodland', 'regency cakestand 3 tier'})",3
0.005213865018827846,"frozenset({'round snack boxes set of4 woodland', 'woodland charlotte bag', 'lunch bag woodland'})",3
0.00917254031090084,"frozenset({'strawberry charlotte bag', 'woodland charlotte bag', 'lunch bag woodland'})",3
0.005052943258987481,"frozenset({'white hanging heart t-light holder', 'woodland charlotte bag', 'lunch bag woodland'})",3
0.005406971130636285,"frozenset({'natural slate heart chalkboard', 'party bunting', 'white hanging heart t-light holder'})",3
0.005342602426700138,"frozenset({'natural slate heart chalkboard', 'recipe box pantry yellow design', 'white hanging heart t-light holder'})",3
0.005246049370795919,"frozenset({'natural slate heart chalkboard', 'white hanging heart t-light holder', 'recycling bag retrospot'})",3
0.005278233722763992,"frozenset({'natural slate heart chalkboard', 'red hanging heart t-light holder', 'white hanging heart t-light holder'})",3
0.006211579929838113,"frozenset({'natural slate heart chalkboard', 'white hanging heart t-light holder', 'regency cakestand 3 tier'})",3
0.00608284252196582,"frozenset({'victorian glass hanging t-light', 'natural slate heart chalkboard', 'white hanging heart t-light holder'})",3
0.005439155482604358,"frozenset({'natural slate heart chalkboard', 'wooden picture frame white finish', 'white hanging heart t-light holder'})",3
0.0063403173377104055,"frozenset({'pack of 60 pink paisley cake cases', 'pack of 72 retro spot cake cases', 'pack of 60 dinosaur cake cases'})",3
0.006726529561327283,"frozenset({'pack of 60 pink paisley cake cases', 'pack of 60 dinosaur cake cases', 'pack of 72 retrospot cake cases'})",3
0.008174825399890574,"frozenset({'pack of 60 pink paisley cake cases', 'pack of 72 skull cake cases', 'pack of 60 dinosaur cake cases'})",3
0.005439155482604358,"frozenset({'pack of 72 skull cake cases', 'pack of 72 retro spot cake cases', 'pack of 60 dinosaur cake cases'})",3
0.006147211225901966,"frozenset({'pack of 60 dinosaur cake cases', 'pack of 72 skull cake cases', 'pack of 72 retrospot cake cases'})",3
0.005632261594412796,"frozenset({'pack of 72 skull cake cases', 'pack of 72 retro spot cake cases', 'pack of 60 pink paisley cake cases'})",3
0.005181680666859772,"frozenset({'white hanging heart t-light holder', 'pack of 72 retro spot cake cases', 'pack of 60 pink paisley cake cases'})",3
0.00659779215345499,"frozenset({'pack of 60 pink paisley cake cases', 'pack of 72 skull cake cases', 'pack of 72 retrospot cake cases'})",3
0.005696630298348943,"frozenset({'pack of 60 pink paisley cake cases', 'regency cakestand 3 tier', 'pack of 72 retrospot cake cases'})",3
0.005052943258987481,"frozenset({'pack of 60 pink paisley cake cases', 'white hanging heart t-light holder', 'pack of 72 retrospot cake cases'})",3
0.005632261594412796,"frozenset({'white hanging heart t-light holder', 'pack of 72 skull cake cases', 'pack of 60 pink paisley cake cases'})",3
0.005728814650317016,"frozenset({'pack of 60 pink paisley cake cases', 'white hanging heart t-light holder', 'regency cakestand 3 tier'})",3
0.006790898265263429,"frozenset({'strawberry ceramic trinket box', 'sweetheart ceramic trinket box', 'pack of 60 pink paisley cake cases'})",3
0.006018473818029674,"frozenset({'strawberry ceramic trinket box', 'white hanging heart t-light holder', 'pack of 60 pink paisley cake cases'})",3
0.005374786778668212,"frozenset({'strawberry charlotte bag', 'woodland charlotte bag', 'pack of 60 pink paisley cake cases'})",3
0.005052943258987481,"frozenset({'strawberry ceramic trinket box', 'sweetheart ceramic trinket box', 'pack of 72 retro spot cake cases'})",3
0.00556789289047665,"frozenset({'red retrospot charlotte bag', 'pack of 72 skull cake cases', 'pack of 72 retrospot cake cases'})",3
0.0051494963148916995,"frozenset({'woodland charlotte bag', 'pack of 72 skull cake cases', 'pack of 72 retrospot cake cases'})",3
0.0063403173377104055,"frozenset({'paper chain kit vintage christmas', ""paper chain kit 50's christmas"", 'pack of 72 retrospot cake cases'})",3
0.0055357085385085774,"frozenset({'party bunting', 'red retrospot charlotte bag', 'pack of 72 retrospot cake cases'})",3
